"","id","label","url","description","matchText","PossibleAlias","wikiDataMatch"
"205","Q20204799","John Johnston","//www.wikidata.org/wiki/Q20204799","American painter, born 1753","John Johnston",NA,"Y"
"206","Q18379797","John Johnston","//www.wikidata.org/wiki/Q18379797","British econometrician, born 1923","John Johnston",NA,"Y"
"207","Q6241961","John Johnston","//www.wikidata.org/wiki/Q6241961","British Army officer who joined the Royal Household","John Johnston",NA,"Y"
"208","Q76040667","John Johnston","//www.wikidata.org/wiki/Q76040667","(1649-1716)","John Johnston",NA,"Y"
"209","Q76040722","John Johnston","//www.wikidata.org/wiki/Q76040722","(1725-1770)","John Johnston",NA,"Y"
"210","Q21462071","John Johnstone","//www.wikidata.org/wiki/Q21462071","British painter (1937-2001)","John Johnstone",NA,"Y"
"211","Q76040647","John Johnston","//www.wikidata.org/wiki/Q76040647","Peerage person ID=487971","John Johnston",NA,"Y"
"212","Q76040762","John Johnston","//www.wikidata.org/wiki/Q76040762","(1865-1929)","John Johnston",NA,"Y"
"213","Q90277352","John Johnston","//www.wikidata.org/wiki/Q90277352","Provost of Aberdeen, Scotland","John Johnston",NA,"Y"
"214","Q19923848","John Johnston","//www.wikidata.org/wiki/Q19923848","painting by Rembrandt Peale","John Johnston",NA,"Y"
"215","Q4797842","Arthur Arnold","//www.wikidata.org/wiki/Q4797842","British Liberal politician and author","Robert Arthur Arnold","Robert Arthur Arnold","Y"
"216","Q20648325","Mike Wood","//www.wikidata.org/wiki/Q20648325","MP for Dudley South since May 2015","Mike Wood",NA,"Y"
"217","Q261323","Mike Wood","//www.wikidata.org/wiki/Q261323","British politician","Mike Wood",NA,"Y"
"218","Q6849322","Mike Wood","//www.wikidata.org/wiki/Q6849322","American baseball player","Mike Wood",NA,"Y"
"219","Q18157488","Mike Wood","//www.wikidata.org/wiki/Q18157488","American football player","Mike Wood",NA,"Y"
"220","Q6849319","Mike Wood","//www.wikidata.org/wiki/Q6849319","Olympic fencer","Mike Wood",NA,"Y"
"221","Q6849318","Mike Wood","//www.wikidata.org/wiki/Q6849318","Canadian curler","Mike Wood",NA,"Y"
"222","Q2504822","Mike Woodson","//www.wikidata.org/wiki/Q2504822","American basketball player and coach","Mike Woodson",NA,"Y"
"223","Q6849323","Mike Woodcock","//www.wikidata.org/wiki/Q6849323","British politician","Mike Woodcock",NA,"Y"
"224","Q6849324","Mike Woodin","//www.wikidata.org/wiki/Q6849324","British politician","Mike Woodin",NA,"Y"
"225","Q75535419","Mike Woodward","//www.wikidata.org/wiki/Q75535419","badminton player and author","Mike Woodward",NA,"Y"
"226","Q76165963","Elizabeth Jane Reid","//www.wikidata.org/wiki/Q76165963","died 1992","Elizabeth Jane Reid",NA,"Y"
"227","Q20011413","Bruce Chapman","//www.wikidata.org/wiki/Q20011413","Australian economist","Bruce James Chapman","Bruce James Chapman","Y"
"228","Q936306","Alan Wright","//www.wikidata.org/wiki/Q936306","British footballer","Alan Wright",NA,"Y"
"229","Q4708108","Alan Wright","//www.wikidata.org/wiki/Q4708108","cricketer","Alan Wright",NA,"Y"
"230","Q96103627","Alan Wright","//www.wikidata.org/wiki/Q96103627",NA,"Alan Wright",NA,"Y"
"231","Q15993676","Alan Wright","//www.wikidata.org/wiki/Q15993676","Cricket official","Alan Wright",NA,"Y"
"232","Q4708107","Alan Wright","//www.wikidata.org/wiki/Q4708107","Wikimedia disambiguation page","Alan Wright",NA,"Y"
"233","Q3505604","Susan Shields","//www.wikidata.org/wiki/Q3505604","American swimmer, Olympic bronze medalist","Susan White","Susan White","Y"
"234","Q75399387","Susan White","//www.wikidata.org/wiki/Q75399387","Peerage person ID=117859","Susan White",NA,"Y"
"235","Q7647676","Susan Clarencieux","//www.wikidata.org/wiki/Q7647676","16th-century English noblewoman","Susan White","Susan White","Y"
"236","Q75631825","Susan White","//www.wikidata.org/wiki/Q75631825","died 1838","Susan White",NA,"Y"
"237","Q76180216","Susan White","//www.wikidata.org/wiki/Q76180216","Peerage person ID=585971","Susan White",NA,"Y"
"238","Q91211584","Susan White","//www.wikidata.org/wiki/Q91211584","researcher (ORCID 0000-0003-0376-8878)","Susan White",NA,"Y"
"239","Q7648532","Susan White","//www.wikidata.org/wiki/Q7648532","Wikimedia disambiguation page","Susan White",NA,"Y"
"240","Q75412156","Susan Whitehead","//www.wikidata.org/wiki/Q75412156","died 1996","Susan Whitehead",NA,"Y"
"241","Q75529960","Susan Whiteway Alexander","//www.wikidata.org/wiki/Q75529960","Peerage person ID=197027","Susan Whiteway Alexander",NA,"Y"
"242","Q94355176","Susan White-Bowden","//www.wikidata.org/wiki/Q94355176",NA,"Susan White-Bowden",NA,"Y"
"243","Q6660082","Liz Constable","//www.wikidata.org/wiki/Q6660082","Australian politician","Elizabeth Constable","Elizabeth Constable","Y"
"244","Q76289076","Elizabeth Constable","//www.wikidata.org/wiki/Q76289076","Peerage person ID=665299","Elizabeth Constable",NA,"Y"
"245","Q16095896","Martin Tenni","//www.wikidata.org/wiki/Q16095896","Australian politician","Martin James Tenni","Martin James Tenni","Y"
"246","Q4706579","Alan Eggleston","//www.wikidata.org/wiki/Q4706579","Australian politician","Alan Eggleston",NA,"Y"
"247","Q75798499","Nicholas Hugh Minchin","//www.wikidata.org/wiki/Q75798499","born 1953","Nicholas Hugh Minchin",NA,"Y"
"248","Q56440911","Brigid Jordan","//www.wikidata.org/wiki/Q56440911","paediatric social worker and researcher","Brigid Jordan",NA,"Y"
"249","Q91980063","Winita Hardikar","//www.wikidata.org/wiki/Q91980063","researcher (ORCID 0000-0003-4277-2773)","Winita Hardikar",NA,"Y"
"250","Q90094726","Lynn Gillam","//www.wikidata.org/wiki/Q90094726","researcher","Lynn Gillam",NA,"Y"
"251","Q14954682","Judyth Watson","//www.wikidata.org/wiki/Q14954682","nurse","Judyth Watson",NA,"Y"
"252","Q21608740","Arun Kumar Sharma","//www.wikidata.org/wiki/Q21608740","Indian botanist","Arun Kumar Sharma",NA,"Y"
"253","Q90949522","Arun Kumar Sharma","//www.wikidata.org/wiki/Q90949522","researcher (ORCID 0000-0003-3769-9524)","Arun Kumar Sharma",NA,"Y"
"254","Q92492291","Arun Kumar Sharma","//www.wikidata.org/wiki/Q92492291","researcher (ORCID 0000-0002-2777-8731)","Arun Kumar Sharma",NA,"Y"
"255","Q96373885","Brad Norman","//www.wikidata.org/wiki/Q96373885",NA,"Brad Norman",NA,"Y"
"256","Q40115591","Brad Norman","//www.wikidata.org/wiki/Q40115591","Australian marine biologist","Brad Norman",NA,"Y"
"257","Q57079384","Alison Harcourt","//www.wikidata.org/wiki/Q57079384","Australian mathematician","Alison Grant Harcourt","Alison Grant Harcourt","Y"
"258","Q46851655","Shi Xue Dou","//www.wikidata.org/wiki/Q46851655","researcher","Shi Xue Dou",NA,"Y"
"259","Q6765739","Marita Cheng","//www.wikidata.org/wiki/Q6765739","Australian roboticist","Marita Cheng",NA,"Y"
"260","Q24851696","Maree Smith","//www.wikidata.org/wiki/Q24851696","Australian pharmacist","Maree Therese Smith","Maree Therese Smith","Y"
"261","Q16885683","Michelle Simmons","//www.wikidata.org/wiki/Q16885683","British-Australian quantum physicist","Michelle Yvonne Simmons","Michelle Yvonne Simmons","Y"
"262","Q18166645","Frances Šeparović","//www.wikidata.org/wiki/Q18166645","chemist","Frances Šeparović",NA,"Y"
"263","Q19877853","Linda Richards","//www.wikidata.org/wiki/Q19877853","Australian neurobiologist, educator and researcher","Linda Jane Richards","Linda Jane Richards","Y"
"264","Q6524158","Leo Radom","//www.wikidata.org/wiki/Q6524158","Australian chemist","Leo Radom",NA,"Y"
"265","Q57904930","Neville Exon","//www.wikidata.org/wiki/Q57904930","marine geologist and researcher","Neville Frank Exon","Neville Frank Exon","Y"
"266","Q69627764","Hala Zreiqat","//www.wikidata.org/wiki/Q69627764","biomedical engineer","Hala Zreiqat",NA,"Y"
"267","Q58418645","Peta Ashworth","//www.wikidata.org/wiki/Q58418645","chemical engineer","Peta Ashworth",NA,"Y"
"268","Q705993","Luc Longley","//www.wikidata.org/wiki/Q705993","Australian basketball player and coach","Lucien James Longley","Lucien James Longley","Y"
"269","Q65923727","Peta Searle","//www.wikidata.org/wiki/Q65923727",NA,"Peta Searle",NA,"Y"
"270","Q6375711","Kate Palmer","//www.wikidata.org/wiki/Q6375711","Australian netball player and administrator","Kathryn Palmer","Kathryn Palmer","Y"
"271","Q4684966","Adrian David Cheok","//www.wikidata.org/wiki/Q4684966","Australian computer scientist, politician, and Professor in Tokyo","Adrian David Cheok",NA,"Y"
"272","Q64623642","Michael Davis","//www.wikidata.org/wiki/Q64623642","Australian space lawyer","Michael Edward Davis","Michael Edward Davis","Y"
"273","Q18631667","Mike Davis","//www.wikidata.org/wiki/Q18631667","American professional basketball player born in 1988","Michael Edward Davis","Michael Edward Davis","Y"
"274","Q6775037","Martin Bowles","//www.wikidata.org/wiki/Q6775037","Australian public servant","Martin Gerard Bowles","Martin Gerard Bowles","Y"
"275","Q22004733","James Hall","//www.wikidata.org/wiki/Q22004733","South African rugby union footballer (b. 1996)","James Robert Hall","James Robert Hall","Y"
"276","Q75325156","Hunter Baillieu White","//www.wikidata.org/wiki/Q75325156","born 1955","Hunter Baillieu White",NA,"Y"
"277","Q64620762","Derek Byerlee","//www.wikidata.org/wiki/Q64620762","Australian agricultural researcher, economist and policy advisor","Derek Byerlee",NA,"Y"
"278","Q18166244","Brenda Wilson","//www.wikidata.org/wiki/Q18166244","Australian businesswoman","Brenda Wilson",NA,"Y"
"279","Q57412324","David Everett","//www.wikidata.org/wiki/Q57412324","researcher","David Everett",NA,"Y"
"280","Q5233475","David Everett","//www.wikidata.org/wiki/Q5233475","American poet","David Everett",NA,"Y"
"281","Q93111","David Rumelhart","//www.wikidata.org/wiki/Q93111","American psychologist","David Everett Rumelhart","David Everett Rumelhart","Y"
"282","Q21339419","David Everett Thistle","//www.wikidata.org/wiki/Q21339419",NA,"David Everett Thistle",NA,"Y"
"283","Q64014595","David Everett Price","//www.wikidata.org/wiki/Q64014595",NA,"David Everett Price",NA,"Y"
"284","Q94122745","David Everett Swift","//www.wikidata.org/wiki/Q94122745",NA,"David Everett Swift",NA,"Y"
"285","Q37838595","Lex Doyle","//www.wikidata.org/wiki/Q37838595","Australian pediatrician","Lex William Doyle","Lex William Doyle","Y"
"286","Q56060108","Terence Worthington","//www.wikidata.org/wiki/Q56060108","Australian judge","Terence Anthony Worthington","Terence Anthony Worthington","Y"
"287","Q86592720","Monika Schmidt","//www.wikidata.org/wiki/Q86592720","researcher","Monika Schmidt",NA,"Y"
"288","Q65487304","Monika Schmidt","//www.wikidata.org/wiki/Q65487304","badminton player","Monika Schmidt",NA,"Y"
"289","Q43378568","Monika Schmidt","//www.wikidata.org/wiki/Q43378568","Australian judge","Monika Schmidt",NA,"Y"
"290","Q30349139","Monika Schmidt","//www.wikidata.org/wiki/Q30349139","association football player","Monika Schmidt",NA,"Y"
"291","Q95735333","Monika Schmidt","//www.wikidata.org/wiki/Q95735333",NA,"Monika Schmidt",NA,"Y"
"292","Q4767710","Annabelle Bennett","//www.wikidata.org/wiki/Q4767710","Australian judge","Annabelle Claire Bennett","Annabelle Claire Bennett","Y"
"293","Q367356","Jill Parker-Hammersley-Shirley","//www.wikidata.org/wiki/Q367356","British table tennis player","Jill Parker-Hammersley-Shirley",NA,"Y"
"294","Q7308759","Reginald Ian Barrett","//www.wikidata.org/wiki/Q7308759","Australian judge","Reginald Ian Barrett",NA,"Y"
"295","Q28972111","Mark Toner","//www.wikidata.org/wiki/Q28972111",NA,"Mark Toner",NA,"Y"
"296","Q3195505","Kerry Heysen-Hicks","//www.wikidata.org/wiki/Q3195505","Australian film producer","Kerry Margaret Heysen-Hicks","Kerry Margaret Heysen-Hicks","Y"
"297","Q16732990","Debra Mullins","//www.wikidata.org/wiki/Q16732990","Australian judge","Debra Ann Mullins","Debra Ann Mullins","Y"
"298","Q3312283","John Finnis","//www.wikidata.org/wiki/Q3312283","Australian legal scholar and philosopher","John Mitchell Finnis","John Mitchell Finnis","Y"
"299","Q5397741","Ruth Bishop","//www.wikidata.org/wiki/Q5397741","Australian virologist","Ruth Frances Bishop","Ruth Frances Bishop","Y"
"300","Q89739470","Dao-Yi Yu","//www.wikidata.org/wiki/Q89739470","researcher","Dao-Yi Yu",NA,"Y"
"301","Q75981847","Mary Moran","//www.wikidata.org/wiki/Q75981847","born 1959","Mary Moran",NA,"Y"
"302","Q75980010","Mary Moran","//www.wikidata.org/wiki/Q75980010","born 1831","Mary Moran",NA,"Y"
"303","Q6780375","Mary Moran","//www.wikidata.org/wiki/Q6780375","Irish politician","Mary Moran",NA,"Y"
"304","Q11775963","Mary Moran","//www.wikidata.org/wiki/Q11775963","Wikimedia disambiguation page","Mary Moran",NA,"Y"
"305","Q6780373","Mary Moran","//www.wikidata.org/wiki/Q6780373","Camogie player and manager","Mary Moran",NA,"Y"
"306","Q76290714","Mary Morant Gale","//www.wikidata.org/wiki/Q76290714","(1821-1904)","Mary Morant Gale",NA,"Y"
"307","Q7868049","USS Canonicus","//www.wikidata.org/wiki/Q7868049","1941 harbor tug","Mary Moran tug","Mary Moran tug","Y"
"308","Q48489978","Mary Moran.","//www.wikidata.org/wiki/Q48489978","scientific article published in April 2009","Mary Moran.",NA,"Y"
"309","Q41669212","Geoffrey Isbister","//www.wikidata.org/wiki/Q41669212","Australian toxicologist","Geoffrey Isbister",NA,"Y"
"310","Q38802580","Andrew Biankin","//www.wikidata.org/wiki/Q38802580","Australian clinician-scientist","Andrew Victor Biankin","Andrew Victor Biankin","Y"
"311","Q40187053","Mark von Itzstein","//www.wikidata.org/wiki/Q40187053","medical researcher in structural biology and glycochemistry","Mark von Itzstein",NA,"Y"
"312","Q21165015","Alan Frederick Cowman","//www.wikidata.org/wiki/Q21165015","Scientist","Alan Frederick Cowman",NA,"Y"
"313","Q7328381","Richard Pestell","//www.wikidata.org/wiki/Q7328381","American oncologist","Richard George Pestell","Richard George Pestell","Y"
"314","Q84498193","Ian James Cook Mungatopi","//www.wikidata.org/wiki/Q84498193",NA,"Ian James Cook Mungatopi",NA,"Y"
"315","Q15454155","Bruce Blackadar","//www.wikidata.org/wiki/Q15454155","American mathematician","Bruce Blackadar",NA,"Y"
"316","Q55218055","Bruce Blackburn","//www.wikidata.org/wiki/Q55218055","American, born 1938","Bruce Blackburn",NA,"Y"
"317","Q37373213","David A. Mackey","//www.wikidata.org/wiki/Q37373213","ophthalmologist and medical researcher","David Anthony Mackey","David Anthony Mackey","Y"
"318","Q89722146","Karim M Khan","//www.wikidata.org/wiki/Q89722146","researcher","Karim M Khan",NA,"Y"
"319","Q96118745","Fiona Judd","//www.wikidata.org/wiki/Q96118745","Australian clinical psychiatrist and academic","Fiona Kathleen Judd","Fiona Kathleen Judd","Y"
"320","Q64518460","David Burke","//www.wikidata.org/wiki/Q64518460","Australian neurophysiologist","David James Burke","David James Burke","Y"
"321","Q88086105","Jayashri Kulkarni","//www.wikidata.org/wiki/Q88086105","researcher","Jayashri Kulkarni",NA,"Y"
"322","Q61741188","Jayashri Kulkarni","//www.wikidata.org/wiki/Q61741188","Professor of Psychiatry","Jayashri Kulkarni",NA,"Y"
"323","Q28925005","Ruth McNair","//www.wikidata.org/wiki/Q28925005","Australian obstetrician and LGBTI researcher","Ruth Patricia McNair","Ruth Patricia McNair","Y"
"324","Q49564679","Christine Kilpatrick","//www.wikidata.org/wiki/Q49564679","Australian neurologist and medical researcher and administrator","Christine Julie Kilpatrick","Christine Julie Kilpatrick","Y"
"325","Q7279079","Rachael Kohn","//www.wikidata.org/wiki/Q7279079","Australian writer and broadcaster","Rachael Linda Kohn","Rachael Linda Kohn","Y"
"326","Q60608741","Judy Tierney","//www.wikidata.org/wiki/Q60608741","Australian journalist","Judy Tierney",NA,"Y"
"327","Q6519670","Leigh Sales","//www.wikidata.org/wiki/Q6519670","Australian journalist","Leigh Peta Sales","Leigh Peta Sales","Y"
"328","Q75782657","Mary Anne Kirkpatrick","//www.wikidata.org/wiki/Q75782657","died 1891","Mary Anne Kirkpatrick",NA,"Y"
"329","Q70731997","Elizabeth Mary Chiarella","//www.wikidata.org/wiki/Q70731997","researcher","Elizabeth Mary Chiarella",NA,"Y"
"330","Q47193440","Megan-Jane Johnstone","//www.wikidata.org/wiki/Q47193440","Australian nursing educator and researcher","Megan-Jane Johnstone",NA,"Y"
"331","Q74718664","Megan Jane Johnstone","//www.wikidata.org/wiki/Q74718664","scientific article published on 01 April 1998","Megan Jane Johnstone",NA,"Y"
"332","Q39818657","Debra Jackson","//www.wikidata.org/wiki/Q39818657","nursing educator and researcher","Debra Elizabeth Jackson","Debra Elizabeth Jackson","Y"
"333","Q3018541","Dave Nilsson","//www.wikidata.org/wiki/Q3018541","Australian baseball player","David Wayne Nilsson","David Wayne Nilsson","Y"
"334","Q962049","Frank Sedgman","//www.wikidata.org/wiki/Q962049","Australian tennis player","Francis Arthur Sedgman","Francis Arthur Sedgman","Y"
"335","Q3807042","Jan Cameron","//www.wikidata.org/wiki/Q3807042","Australian swimmer, Olympic silver medallist, coach","Janice Gabrielle Cameron","Janice Gabrielle Cameron","Y"
"336","Q25755189","Don Tregonning","//www.wikidata.org/wiki/Q25755189","Australian professional tennis player and coach","Donald Philip Tregonning","Donald Philip Tregonning","Y"
"337","Q28361975","John Evans","//www.wikidata.org/wiki/Q28361975","printer, bookseller, stationer and newspaper proprietor in Carmarthen","John Evans",NA,"Y"
"338","Q1246324","John Evans","//www.wikidata.org/wiki/Q1246324","English archaeologist and geologist","John Evans",NA,"Y"
"339","Q37830454","John R. Evans","//www.wikidata.org/wiki/Q37830454","researcher","John Evans","John Evans","Y"
"340","Q414998","John Evans","//www.wikidata.org/wiki/Q414998","Wikimedia disambiguation page","John Evans",NA,"Y"
"341","Q79516325","John Evans","//www.wikidata.org/wiki/Q79516325","researcher","John Evans",NA,"Y"
"342","Q6236665","John Gwenogvryn Evans","//www.wikidata.org/wiki/Q6236665","British paleographer","John Evans","John Evans","Y"
"343","Q6231984","John Evans","//www.wikidata.org/wiki/Q6231984","Welsh Methodist, born 1779","John Evans",NA,"Y"
"344","Q334048","John Evans, Baron Evans of Parkside","//www.wikidata.org/wiki/Q334048","British politician","John Evans, Baron Evans of Parkside",NA,"Y"
"345","Q20733471","John James Evans","//www.wikidata.org/wiki/Q20733471","Welsh teacher and writer","John Evans","John Evans","Y"
"346","Q886046","John Evans","//www.wikidata.org/wiki/Q886046","U.S. politician, physician, railroad promoter, and governor","John Evans",NA,"Y"
"347","Q75497780","Frances Gerard","//www.wikidata.org/wiki/Q75497780","Peerage person ID=177944","Frances Gerard",NA,"Y"
